username,id,text,createdtime,num_of_retweets,hashtags
elonmusk,1.2285322016853156e+18,@fermatslibrary Editing error. Meant to say Δt≥ℏ/(2ΔE). Interesting that monochrome is roughly a millionth of a percent.,2020-02-15 04:11:16,57.0,[]
elonmusk,1.2285148110313472e+18,@fermatslibrary Frame rate Δt≥ℏ2/ΔE,2020-02-15 03:02:10,132.0,[]
elonmusk,1.2283773956708147e+18,Only the heart senses beauty,2020-02-14 17:56:07,21121.0,[]
elonmusk,1.228057674295591e+18,💘 be still my beating heart 💘 https://t.co/Fnly6DNLIC,2020-02-13 20:45:40,14690.0,[]
elonmusk,1.2275006082628526e+18,Thanks Mom!!! ❤️ @mayemusk https://t.co/eyMgV45ypT,2020-02-12 07:52:05,9371.0,[]
elonmusk,1.227498893497094e+18,And some vitamin k too,2020-02-12 07:45:16,375.0,[]
elonmusk,1.2274881964238725e+18,Ok u can have a little emerald 🤹🏻‍♂️ https://t.co/3LzPe4aG4B,2020-02-12 07:02:46,13071.0,[]
elonmusk,1.226927146154758e+18,The degree to which SolarGlass will positively effect the esthetics &amp; energy sustainability of neighborhoods throug… https://t.co/4VOlFa64RO,2020-02-10 17:53:21,1211.0,[]
elonmusk,1.2269260735328625e+18,"Tesla April company talk will be from our Giga New York factory, where we make SolarGlass &amp; several other products.… https://t.co/WDlJMJUvih",2020-02-10 17:49:05,1783.0,[]
elonmusk,1.22692414352794e+18,Should preface this saying that feedback from early Tesla Solar roof owners has been v positive. It’s stunning vs a… https://t.co/qIgvBtqltN,2020-02-10 17:41:25,292.0,[]
elonmusk,1.2269212100903608e+18,@_mantis_ Sounds should note that it gets less shiny automatically due to dust &amp; weathering. This pic is brand new.,2020-02-10 17:29:46,43.0,[]
elonmusk,1.22692004891827e+18,Please let us know what improvements we can make to any aspect of Tesla SolarGlass roof! Critical feedback is much appreciated.,2020-02-10 17:25:09,571.0,[]
elonmusk,1.2267822380350546e+18,Midsection of Starship propellant tanks https://t.co/Aa8yKPJEFS,2020-02-10 08:17:32,1587.0,[]
elonmusk,1.2266913974257295e+18,Foundation by Asimov,2020-02-10 02:16:34,428.0,[]
elonmusk,1.226690465992409e+18,"Mars is to Earth, as Terminus was to Trantor",2020-02-10 02:12:52,2999.0,[]
elonmusk,1.2266352434085435e+18,Hard to believe that is high efficiency solar power seamlessly integrated into beautiful roof tiles. Great work by… https://t.co/QNdnAoRqTy,2020-02-09 22:33:26,885.0,[]
elonmusk,1.2266346131514122e+18,Order at https://t.co/byFVU5nF9W https://t.co/4lD1mVHKy6,2020-02-09 22:30:56,7384.0,[]
elonmusk,1.2263792010219725e+18,Back in Boca https://t.co/RjiWpW28PT,2020-02-09 05:36:01,2406.0,[]
elonmusk,1.2260592072893604e+18,"My Mom wrote a book ♥️
https://t.co/EV0FoGLuzf https://t.co/qQMYSBNxpv",2020-02-08 08:24:28,2453.0,[]
elonmusk,1.2260530498204467e+18,"feeling cute, might delete later https://t.co/TtDJcr9Qiq",2020-02-08 08:00:00,5250.0,[]
elonmusk,1.2256242037114388e+18,"@Teslarati That said, although substantial capital &amp; engineering is required to achieve extreme precision, marginal… https://t.co/pGek6DT3kX",2020-02-07 03:35:55,149.0,[]
elonmusk,1.22560870047744e+18,"SpaceX started with a mariachi band party. Great vibes here in Boca Chica, Texas! https://t.co/LMfaB9kCKh",2020-02-07 02:34:19,2119.0,[]
elonmusk,1.2254952256128737e+18,Late night tweets … sigh,2020-02-06 19:03:25,6334.0,[]
elonmusk,1.2254884576671416e+18,New emoji! Last one comes with free phone hack. https://t.co/T3jjwZycog,2020-02-06 18:36:31,3980.0,[]
elonmusk,1.225372729991422e+18,"What if there was an AI programmed to want to pick as many strawberries as possible, and so it cultivated nothing b… https://t.co/ZSxboadHml",2020-02-06 10:56:39,11256.0,[]
elonmusk,1.225352310051758e+18,REALiTi made while u wait https://t.co/jWRPAEufs8,2020-02-06 09:35:31,2109.0,[]
elonmusk,1.2253472382406287e+18,"All things in moderation, especially etymology",2020-02-06 09:15:22,1147.0,[]
elonmusk,1.2253456625706394e+18,Essentially all quotes can be ascribed to Churchill,2020-02-06 09:09:06,1258.0,[]
elonmusk,1.2253447414554092e+18,"No matter how many times u get hangry, you always think ur anger is real — Plato",2020-02-06 09:05:26,7352.0,[]
elonmusk,1.225327079006331e+18,Guess he’s not left-handed https://t.co/RLlzOLqh8U,2020-02-06 07:55:15,25061.0,[]
elonmusk,1.2251772965853307e+18,Putting that on my LinkedIn for sure,2020-02-05 22:00:04,1496.0,[]
elonmusk,1.2251770676182835e+18,"8th hottest song on Soundcloud!!
https://t.co/5FJNJYc9kA https://t.co/PmoBYJL4in",2020-02-05 21:59:10,4278.0,[]
elonmusk,1.2251096749047726e+18,Please send your resume to BuildStarship@spacex.com if you’re coming to the Starship career day in Boca Chica tomorrow,2020-02-05 17:31:22,3524.0,[]
elonmusk,1.2249384167957176e+18,Starship Concerto in Zero G https://t.co/gkn05I1bvZ,2020-02-05 06:10:51,7752.0,[]
elonmusk,1.2249264425275638e+18,Giga Texas?,2020-02-05 05:23:16,2958.0,[]
elonmusk,1.2246257196591104e+18,"This is mainly for staffing up 4 production shifts for 24/7 operations, but engineers, supervisors &amp; support person… https://t.co/33J54FoitV",2020-02-04 09:28:18,1277.0,[]
elonmusk,1.2246233984600187e+18,"Starship career day at the Stargate building (Boca Chica Blvd, TX) this Thursday from 3pm to 9pm!",2020-02-04 09:19:05,1623.0,[]
elonmusk,1.2244860345761997e+18,Going max hardcore on design/production Starship here in Boca. It’s awesome! Feels a bit like a Mars simulator.,2020-02-04 00:13:15,2153.0,[]
elonmusk,1.2244501022546575e+18,🔥🔥🔥,2020-02-03 21:50:28,7436.0,[]
elonmusk,1.2242044202730988e+18,"Nothing medically dangerous, but 5g is getting a bit too greedy with their spectrum land grab https://t.co/1NlQCbeyE5",2020-02-03 05:34:13,3170.0,[]
elonmusk,1.2241824785014825e+18,"Our NN is initially in Python for rapid iteration, then converted to C++/C/raw metal driver code for speed (importa… https://t.co/P1tr3GTozK",2020-02-03 04:07:01,2036.0,[]
elonmusk,1.2240873173648548e+18,Tesla will hold a super fun AI party/hackathon at my house with the Tesla AI/autopilot team in about four weeks. Invitations going out soon.,2020-02-02 21:48:53,5657.0,[]
elonmusk,1.2240507181072097e+18,"We are (obviously) also looking for world-class chip designers to join our team, based in both Palo Alto &amp; Austin",2020-02-02 19:23:27,691.0,[]
elonmusk,1.2240500255647252e+18,"Dojo, our training supercomputer, will be able to process vast amounts of video training data &amp; efficiently run hyp… https://t.co/fT5RaEoRTN",2020-02-02 19:20:42,424.0,[]
elonmusk,1.2240484782145905e+18,"Our custom 144 TOPS in-vehicle inference computer, where almost every TOP is useable &amp; optimized for NN, far exceed… https://t.co/yz0MJORXPV",2020-02-02 19:14:33,246.0,[]
elonmusk,1.2240451206700646e+18,Tesla will soon have over a million connected vehicles worldwide with sensors &amp; compute needed for full self-drivin… https://t.co/D3Jt9pAx9S,2020-02-02 19:01:13,941.0,[]
elonmusk,1.2240435319515832e+18,"“At Tesla, using AI to solve self-driving isn’t just icing on the cake, it the cake” - @lexfridman 

Join AI at Tes… https://t.co/jQkNAReWlb",2020-02-02 18:54:54,5038.0,[]
elonmusk,1.2237592432135086e+18,@nichegamer @justpaulinelol The safest place to hide a dead body is the second page of Google search results!,2020-02-02 00:05:14,185.0,[]
elonmusk,1.2237575102277755e+18,@justpaulinelol @nichegamer This was a huge problem for search engines until Google applied the citation relevance… https://t.co/pTQug0jzuc,2020-02-01 23:58:21,55.0,[]
elonmusk,1.2234000606559355e+18,"Don’t Doubt ur Vibe now on Spotify
https://t.co/yyLgnF4d7q",2020-02-01 00:17:58,8419.0,[]
elonmusk,1.223190561399722e+18,https://t.co/LoVC2RYN72,2020-01-31 10:25:30,3135.0,[]
elonmusk,1.2231739070810565e+18,"@georgezachary Meant to say other forms of “the cold”, not influenza https://t.co/38sqqL3f7i",2020-01-31 09:19:19,45.0,[]
elonmusk,1.223133867772502e+18,Vibbbe https://t.co/21WKNOnMXZ,2020-01-31 06:40:13,14158.0,[]
elonmusk,1.223131438318375e+18,I wrote the lyrics &amp; performed the vocals!!,2020-01-31 06:30:34,1996.0,[]
